MEAN,STD,MAX,VAR,SKEWNESS,KURTOSIS,RMS,PEAK2PEAK,PEAK2RMS,# MAXIMA,VIBRATION CLASS
0.001878462,0.000153358,0.001878462,2.35E-08,3.275465798,23.38369262,0.004238735,0.107179487,13.40333514,206,WALKING
0.001882759,0.000104431,0.001882759,1.09E-08,6.726757447,105.720578,0.003416525,0.076556777,15.44958115,253,WALKING
0.001816679,0.000124788,0.001816679,1.56E-08,4.117300318,44.32391839,0.00367202,0.102344322,13.93569921,236,WALKING
0.001815067,0.000100448,0.001815067,1.01E-08,7.154449453,111.0500911,0.003080359,0.058827839,13.21143619,241,WALKING
0.001898877,9.37E-05,0.001898877,8.77E-09,10.19038545,186.3670056,0.002776763,0.036263736,7.690722456,235,WALKING
0.001880073,0.000118027,0.001880073,1.39E-08,4.999452515,63.23528607,0.003694807,0.112820513,17.77566699,219,WALKING
0.00192735,0.000109444,0.00192735,1.20E-08,6.533831444,96.00116413,0.00357434,0.07978022,16.12019086,245,WALKING
0.001631852,0.000221963,0.001969792,4.92E-08,2.449796031,8.543340278,0.006159323,0.113626374,9.485605975,245,WALKING
0.001867179,0.000132021,0.001867179,1.74E-08,3.085842661,34.30592791,0.004486759,0.158754579,18.58949833,236,WALKING
0.001458064,0.000272886,0.001914457,7.44E-08,1.882099962,4.746438584,0.007795238,0.197435897,12.76725673,221,WALKING
0.001510108,0.000224431,0.001860195,5.03E-08,1.706352005,4.496375154,0.006774364,0.195824176,15.16706987,197,WALKING
0.001805397,0.000149768,0.001805397,2.24E-08,3.135769193,21.81196745,0.004414139,0.09992674,11.95791211,239,WALKING
0.001826886,0.000134138,0.001826886,1.80E-08,3.127397913,30.84998836,0.004368126,0.128131868,15.40463356,246,WALKING
0.001303963,0.000238565,0.001847839,5.68E-08,2.163841443,6.481113735,0.006843308,0.157948718,11.71701612,231,WALKING
0.001832796,9.38E-05,0.001832796,8.79E-09,8.574700772,150.9606848,0.00305469,0.055604396,10.68434697,248,WALKING
0.001865031,0.000184838,0.001865031,3.41E-08,1.856054616,8.629898331,0.006006761,0.208717949,21.26419544,253,WALKING
0.001839243,0.000111852,0.001839243,1.25E-08,4.890908859,69.39023173,0.003707548,0.112820513,18.14929128,220,WALKING
0.00187685,0.000154139,0.00187685,2.37E-08,3.161128851,21.96759733,0.004918348,0.107985348,11.55127338,252,WALKING
0.001507711,0.000192971,0.001859658,3.72E-08,2.322892136,9.736175862,0.005757412,0.137802198,14.20688212,235,WALKING
0.001856972,0.000134726,0.001856972,1.81E-08,3.051526377,30.89672585,0.004579906,0.120879121,15.57208309,235,RUNNING
0.001856435,0.000141924,0.001856435,2.01E-08,2.761980563,25.03864347,0.004650031,0.116043956,13.77752783,249,RUNNING
0.001968511,0.000256155,0.00239851,6.55E-08,2.547119696,9.880674454,0.007168512,0.1603663,11.97238389,227,RUNNING
0.002409255,0.000238739,0.002409255,5.69E-08,1.58504327,7.104619692,0.008248448,0.298168498,23.59418088,285,RUNNING
0.002267697,0.000476327,0.003060461,2.27E-07,2.778477912,8.445800088,0.01171246,0.226446886,11.3870155,206,RUNNING
0.001796938,0.000392362,0.002438266,1.54E-07,1.924070068,4.32550776,0.011082313,0.24014652,11.30732915,227,RUNNING
0.002383468,0.000212228,0.002383468,4.50E-08,2.272241772,13.29821758,0.006643386,0.17970696,17.28563878,195,RUNNING
0.00244149,0.000223239,0.00244149,4.98E-08,2.546592842,13.70839708,0.006450887,0.186959707,14.67839224,188,RUNNING
0.00247265,0.000312206,0.00247265,9.73E-08,2.147765946,5.85535153,0.008359943,0.251428571,15.5678708,189,RUNNING
0.001813912,0.000265151,0.002404957,7.02E-08,3.029621025,13.10234879,0.006990055,0.12974359,10.66402527,228,RUNNING
0.001710474,0.000300454,0.002396899,9.02E-08,2.493858763,7.902817139,0.007839183,0.172454212,11.66769533,204,RUNNING
0.001933588,0.000309875,0.002377021,9.59E-08,1.476143681,3.050463236,0.00930974,0.294139194,18.82702766,138,RUNNING
0.002450623,0.000186597,0.002450623,3.48E-08,3.673684328,30.52420308,0.005235534,0.09992674,10.38969538,213,RUNNING
0.002427521,0.000194035,0.002427521,3.76E-08,3.687813934,26.10501452,0.005764922,0.095897436,8.73668423,179,RUNNING
0.002422686,0.000235037,0.002422686,5.52E-08,1.861234625,9.358072164,0.007078685,0.184542125,13.8319608,179,RUNNING
0.002460293,0.000270928,0.002460293,7.33E-08,1.977543055,6.564303273,0.007925523,0.168424908,11.54058836,171,RUNNING
0.00193346,0.00029729,0.002407106,8.83E-08,1.750649861,4.486123462,0.008825048,0.273186813,18.40000688,194,RUNNING
0.002408181,0.0001523,0.002408181,2.32E-08,4.549313434,58.807324,0.005073793,0.118461538,12.46800472,201,RUNNING
0.002471038,0.000199969,0.002471038,3.99E-08,3.020125406,21.60850764,0.006216586,0.135384615,12.12047664,183,RUNNING
0.002075019,0.000244461,0.002573651,5.97E-08,2.905938557,14.87358918,0.006821588,0.151501832,11.28178738,222,RUNNING
0.002152577,0.00044567,0.002760262,1.98E-07,2.168173216,5.807369784,0.012497976,0.338461538,14.41112489,171,RUNNING
0.002531746,0.000310036,0.002531746,9.60E-08,0.588031569,1.71047649,0.01131256,0.372307692,22.18999498,207,RUNNING
0.001704283,0.000319365,0.002526911,1.02E-07,2.851053194,9.455428862,0.008201475,0.192600733,11.84009375,191,RUNNING
0.002517778,0.000185765,0.002517778,3.45E-08,3.577806759,31.611146,0.005889508,0.132967033,11.28846699,163,RUNNING
0.001942893,0.000402859,0.002595678,1.62E-07,2.368729628,5.91542908,0.010285183,0.255457875,12.49708476,219,RUNNING
0.002330174,0.000522816,0.003179688,2.73E-07,2.054681792,4.49524038,0.016173026,0.523809524,18.56072913,112,RUNNING
0.001783287,0.000387105,0.002567741,1.50E-07,1.463086764,2.684049614,0.012052215,0.293333333,14.27549079,163,RUNNING
0.001981359,0.000498477,0.002587082,2.48E-07,2.220175124,4.657839243,0.012086485,0.340879121,14.50171231,206,RUNNING
0.002565592,0.000220078,0.002565592,4.84E-08,3.127343855,19.54961104,0.006285453,0.166007326,15.32114953,214,RUNNING
0.004121978,0.000342675,0.004121978,1.17E-07,3.597181796,23.77500334,0.009069058,0.20952381,11.5960044,247,RUNNING
0.004135409,0.000248119,0.004135409,6.15E-08,5.490554463,75.56785558,0.007985671,0.161172161,13.27010487,286,RUNNING
0.002991542,0.000575422,0.004108547,3.31E-07,3.097162199,10.56864402,0.013666912,0.29010989,10.64306821,179,RUNNING
0.002904369,0.000506092,0.00416442,2.56E-07,2.37843997,7.420390764,0.015043197,0.297362637,11.11572991,226,RUNNING
0.004108547,0.000281845,0.004108547,7.93E-08,3.611586731,40.97109076,0.009144265,0.248205128,18.19831879,197,RUNNING
0.004153138,0.00025225,0.004153138,6.35E-08,5.620451075,72.90951289,0.008072642,0.203076923,12.92748693,180,RUNNING
0.004143468,0.000406088,0.004143468,1.65E-07,3.09456743,14.35210338,0.010053612,0.253040293,13.50634372,196,RUNNING
0.004083834,0.000372718,0.004083834,1.39E-07,3.520301119,19.49181882,0.009695558,0.190989011,11.26228494,215,RUNNING
0.004078462,0.000349594,0.004078462,1.22E-07,3.755865898,23.78102903,0.00899856,0.174871795,9.985317669,187,RUNNING
0.004036557,0.000359702,0.004036557,1.29E-07,2.614557283,15.13327004,0.010641653,0.335238095,20.10552727,132,RUNNING
0.004106398,0.000228341,0.004106398,5.21E-08,7.551526809,113.7614901,0.006596198,0.151501832,13.25550004,212,RUNNING
0.004105861,0.000308976,0.004105861,9.53E-08,3.615025291,31.41811337,0.008639046,0.194212454,12.82616791,192,RUNNING
0.004104249,0.000283079,0.004104249,8.00E-08,4.229688685,42.77942121,0.008904018,0.23047619,15.43115262,203,RUNNING
0.00413917,0.000405505,0.00413917,1.64E-07,2.817939603,12.94452568,0.011246816,0.281245421,15.08281976,156,RUNNING
0.004085983,0.000345372,0.004085983,1.19E-07,2.441707563,17.13751046,0.010694902,0.348937729,21.36172388,178,RUNNING
0.004065568,0.000201575,0.004065568,4.06E-08,9.369610918,170.9740481,0.006750244,0.155531136,12.475469,194,RUNNING
0.004087595,0.000339442,0.004087595,1.15E-07,3.161982637,21.62077104,0.009458794,0.232087912,14.52608731,186,RUNNING
0.004125201,0.000291852,0.004125201,8.51E-08,4.724774869,44.41997146,0.008123078,0.172454212,11.95436337,181,RUNNING
0.003018025,0.000611303,0.004113919,3.73E-07,2.384765761,6.794660463,0.015831139,0.44967033,16.51819393,169,RUNNING
0.004094042,0.000396397,0.004094042,1.57E-07,1.512112179,7.268363729,0.014931189,0.490769231,24.26025402,192,RUNNING
0.00407685,0.000403951,0.00407685,1.63E-07,3.341455007,15.55116172,0.010094713,0.239340659,12.49339351,186,RUNNING
0.004112308,0.000301614,0.004112308,9.08E-08,3.701018398,33.44764469,0.009074972,0.215970696,14.87406149,176,RUNNING
0.004127888,0.000477702,0.004127888,2.28E-07,2.476768827,8.138965919,0.011902087,0.275604396,12.76286777,211,RUNNING
0.003925141,0.000976414,0.005309093,9.52E-07,2.052501078,3.790551272,0.027026754,0.842930403,20.022217,106,RUNNING
0.00417033,0.000452136,0.00417033,2.04E-07,1.382365853,4.72520688,0.016447416,0.436776557,17.17316685,123,RUNNING
0.00281614,0.000615676,0.004130037,3.79E-07,2.370493892,5.912999084,0.015067193,0.454505495,16.23253585,206,RUNNING
0.004141856,0.000303264,0.004141856,9.18E-08,4.140944,36.94873544,0.008455861,0.200659341,12.43691635,234,RUNNING
0.00133105,0.000300047,0.00185216,8.99E-08,1.761455841,3.43673319,0.008493588,0.188571429,13.04582408,252,RUNNING
0.001328536,0.000239162,0.001879536,5.71E-08,1.926672768,4.854382444,0.007167184,0.153919414,10.85022633,284,RUNNING
0.002370276,0.000541878,0.003178995,2.93E-07,2.448117313,6.078115077,0.012913375,0.325567766,13.44830466,192,RUNNING
0.001995279,0.000453832,0.002732082,2.06E-07,1.836528196,3.838218611,0.01372324,0.272380952,10.83427216,228,RUNNING
0.001479745,0.000221343,0.001838168,4.89E-08,1.543522372,3.955754278,0.007117147,0.222417582,17.60696428,189,RUNNING
0.001534563,0.000230554,0.001878462,5.31E-08,0.979362754,2.567962196,0.008123451,0.222417582,14.33465749,168,RUNNING
0.001310649,0.00029932,0.001880073,8.95E-08,2.363170552,5.588369848,0.007926615,0.203882784,14.79228493,192,RUNNING
0.001445286,0.000295903,0.001859103,8.74E-08,2.248184498,6.125506505,0.007901029,0.161978022,10.55642139,224,RUNNING
0.001488058,0.000349814,0.002067475,1.22E-07,2.046985473,4.153466107,0.009131813,0.206300366,12.22229562,185,RUNNING
0.001235225,0.000323483,0.001788205,1.05E-07,0.899153926,0.216201579,0.010870726,0.418241758,24.72278022,129,RUNNING
0.001863419,0.000217137,0.001863419,4.71E-08,1.687205823,4.631255877,0.006459935,0.173260073,14.90732839,212,RUNNING
0.001239581,0.000249285,0.001843541,6.21E-08,1.675476279,3.547056668,0.007740711,0.19018315,12.44076492,185,RUNNING
0.001340547,0.000246786,0.001838706,6.08E-08,1.515075564,3.148877718,0.007422627,0.181318681,12.43105157,176,RUNNING
0.001355956,0.000328867,0.001884371,1.08E-07,1.629614383,2.262574957,0.009305742,0.242564103,13.11963207,168,RUNNING
0.001265687,0.000314316,0.00183777,9.87E-08,1.12423186,0.907205186,0.010250293,0.373919414,25.66888101,181,RUNNING
0.001813993,0.000167513,0.001813993,2.80E-08,1.311718204,9.229051977,0.005799342,0.166813187,16.04956739,190,RUNNING
0.001355073,0.00025848,0.001807009,6.67E-08,1.091366253,1.192172101,0.008138988,0.226446886,15.89149181,182,RUNNING
0.001353068,0.000252017,0.001861807,6.34E-08,1.931602287,5.870357038,0.007600605,0.211941392,14.89663659,188,RUNNING
0.002576051,0.00054255,0.003504873,2.94E-07,2.356653739,6.176251456,0.014022418,0.414212454,15.20067295,193,RUNNING
0.001271192,0.000298754,0.001802173,8.91E-08,1.023407401,0.988756474,0.010198583,0.285274725,16.07994624,195,RUNNING
0.001565908,0.000344286,0.002011414,1.18E-07,2.380690967,6.375234815,0.009373653,0.249010989,14.57205688,181,RUNNING
0.001289931,0.000233684,0.001812918,5.45E-08,1.76607423,3.829998258,0.007099009,0.22,17.87898636,164,RUNNING
0.001678705,0.000490664,0.002286921,2.40E-07,1.936251996,2.822273427,0.01191019,0.337655678,15.66362663,193,RUNNING
0.002803015,0.000666806,0.00381954,4.44E-07,1.690040673,2.93951021,0.019374959,0.593919414,18.07211702,132,RUNNING
0.001641819,0.000422169,0.002176509,1.78E-07,1.701116896,2.68134047,0.012568191,0.33040293,13.24058918,154,RUNNING
0.002132751,0.00056714,0.002730003,3.21E-07,2.001660918,3.431762716,0.013802867,0.403736264,16.02629299,212,RUNNING
0.001381017,0.00028561,0.001846227,8.15E-08,0.742785222,-0.008166714,0.008862864,0.269157509,18.59427512,213,RUNNING
0.002215031,0.00052264,0.003136679,2.73E-07,2.068727871,4.049396597,0.01334487,0.371501832,15.36857,163,RUNNING
0.002266539,0.00033983,0.003117338,1.15E-07,3.184928111,13.06666348,0.0082938,0.173260073,10.54232023,188,RUNNING
0.003140977,0.000221437,0.003140977,4.90E-08,4.46498417,43.18851591,0.006208508,0.139413919,12.78524487,192,RUNNING
0.002339797,0.000427263,0.003169988,1.82E-07,2.945328849,10.59518137,0.010981167,0.251428571,12.21872178,195,RUNNING
0.003211355,0.000224015,0.003211355,5.01E-08,4.540324817,45.35213484,0.006158339,0.145054945,13.02025548,224,RUNNING
0.003167839,0.000305589,0.003167839,9.33E-08,2.589834311,12.27977146,0.008695305,0.237728938,16.91367959,173,RUNNING
0.003174823,0.000322455,0.003174823,1.04E-07,2.784259572,12.4308375,0.008475333,0.200659341,12.97884142,237,RUNNING
0.003194701,0.000213458,0.003194701,4.55E-08,4.338553006,46.98044696,0.007036508,0.174065934,13.68581768,204,RUNNING
0.003179121,0.000250225,0.003179121,6.25E-08,3.031888056,24.02158197,0.007639781,0.223223443,21.14917919,229,RUNNING
0.0032221,0.000146899,0.0032221,2.16E-08,12.62739371,257.0791254,0.004529371,0.083003663,11.65369009,202,RUNNING
0.003274212,0.000246928,0.003274212,6.09E-08,3.420964175,29.95055373,0.007228016,0.174065934,13.21171761,185,RUNNING
0.002313336,0.000402171,0.003202222,1.62E-07,2.780440903,10.30355468,0.011570341,0.206300366,9.089173343,182,RUNNING
0.003220488,0.000290405,0.003220488,8.42E-08,2.983395595,16.41544474,0.007898839,0.196630037,13.00789382,192,RUNNING
0.003218877,0.000328942,0.003218877,1.08E-07,2.760504808,11.31952349,0.008944742,0.224029304,16.17173782,177,RUNNING
0.003223712,0.000212166,0.003223712,4.50E-08,5.227063893,57.44858049,0.005951259,0.116849817,11.98379665,225,RUNNING
0.003264005,0.000277727,0.003264005,7.70E-08,2.057876656,14.36823944,0.009584072,0.298974359,19.38121097,151,RUNNING
0.002321029,0.00040804,0.00326884,1.66E-07,2.886335681,9.656451598,0.010316432,0.256263736,15.50568752,200,RUNNING
0.003245201,0.00027623,0.003245201,7.62E-08,3.298243572,20.74554095,0.007461462,0.165201465,12.69036029,199,RUNNING
0.003212967,0.000192929,0.003212967,3.72E-08,5.330244599,72.88340463,0.006615192,0.186959707,19.79570464,184,RUNNING
0.003273138,0.000210826,0.003273138,4.44E-08,4.950867792,58.91584175,0.006231809,0.136190476,11.31498424,194,RUNNING
0.002320667,0.00046939,0.003260244,2.20E-07,2.038763893,4.961029936,0.012940552,0.394065934,15.53737977,161,RUNNING
0.002076488,0.000564176,0.003193626,3.18E-07,0.651851445,-0.451319483,0.017762135,0.849377289,25.88335125,187,RUNNING
0.003198999,0.000256826,0.003198999,6.59E-08,3.887065258,28.00398651,0.006598886,0.14989011,11.66252966,189,RUNNING
0.003220488,0.000179147,0.003220488,3.21E-08,6.456041508,99.63355726,0.006366567,0.19018315,16.39171915,196,RUNNING
0.002604089,0.000328584,0.003203297,1.08E-07,3.138898695,13.68999954,0.008755452,0.211135531,13.02380561,188,RUNNING
0.002207474,0.000476923,0.003222637,2.27E-07,0.161936618,-0.202153609,0.020028125,0.832454212,29.5939144,166,RUNNING
0.003201685,0.000206644,0.003201685,4.26E-08,5.283309166,60.46745568,0.005959106,0.102344322,8.722453488,217,RUNNING
0.002633103,0.000552469,0.003811453,3.05E-07,2.3972096,5.943944951,0.013967358,0.364249084,13.35662612,154,RUNNING
0.002839589,0.000412807,0.003803932,1.70E-07,3.221485244,13.2424969,0.009891048,0.213553114,11.28411517,174,RUNNING
0.003818974,0.000246601,0.003818974,6.07E-08,5.561000719,63.34399706,0.006758827,0.135384615,10.67116304,210,RUNNING
0.002925587,0.000499394,0.003815214,2.49E-07,3.023665129,10.93328008,0.012090887,0.26029304,11.69712132,190,RUNNING
0.003896874,0.0002755,0.003896874,7.58E-08,4.708939907,45.00282842,0.007205414,0.156336996,11.2400215,233,RUNNING
0.003837241,0.000366085,0.003837241,1.34E-07,2.911011025,14.47881085,0.010007762,0.24981685,14.77607629,172,RUNNING
0.003879683,0.000372404,0.003879683,1.38E-07,3.075634965,15.30307693,0.009504334,0.219194139,12.08240039,219,RUNNING
0.003914066,0.000268042,0.003914066,7.18E-08,4.109586345,42.33736914,0.009081548,0.248205128,15.66191428,195,RUNNING
0.003917289,0.000305685,0.003917289,9.33E-08,3.051297721,24.63078421,0.009685781,0.290915751,21.09130088,230,RUNNING
0.003947375,0.000166723,0.003947375,2.78E-08,16.32412761,366.4459793,0.004912275,0.07978022,10.74530309,215,RUNNING
0.003982295,0.000265276,0.003982295,7.03E-08,4.531172307,51.2593692,0.007830403,0.175677656,12.50409318,203,RUNNING
0.002798888,0.000512797,0.00391138,2.63E-07,3.127872211,11.62652706,0.013464807,0.257069597,10.02477644,181,RUNNING
0.003951673,0.000320933,0.003951673,1.03E-07,3.558122745,25.0086038,0.008719354,0.221611722,13.07772415,192,RUNNING
0.003944151,0.000412846,0.003944151,1.70E-07,2.314464288,9.092210262,0.0114507,0.294139194,15.79953671,174,RUNNING
0.003940928,0.000242848,0.003940928,5.89E-08,6.380295604,77.21764438,0.006736513,0.119267399,8.91212212,208,RUNNING
0.003978535,0.000317984,0.003978535,1.01E-07,2.438466099,20.31782266,0.010392354,0.244981685,12.29066429,158,RUNNING
0.002807031,0.000517473,0.003997875,2.67E-07,2.511611233,7.416010175,0.013960108,0.365054945,14.69126036,185,RUNNING
0.003994115,0.000318674,0.003994115,1.01E-07,3.75941043,27.2938602,0.008493538,0.182124542,12.09710942,204,RUNNING
0.003917289,0.000294813,0.003917289,8.68E-08,2.945438785,27.45931839,0.009223457,0.29978022,22.67272116,181,RUNNING
0.003994652,0.000250094,0.003994652,6.25E-08,5.415054771,67.56047588,0.007338448,0.157948718,12.90308883,204,RUNNING
0.00282717,0.000549385,0.003962418,3.01E-07,2.104977517,5.528478295,0.016301431,0.475457875,16.63486802,148,RUNNING
0.002528298,0.000545264,0.0038179,2.97E-07,0.087944214,-0.208209664,0.024748475,1.1596337,33.62030543,182,RUNNING
0.00392105,0.000319525,0.00392105,1.02E-07,3.812815373,26.44738568,0.008219338,0.19018315,11.91240511,194,RUNNING
0.003937167,0.000224351,0.003937167,5.03E-08,5.56076748,82.47819121,0.009078928,0.305421245,22.8561305,192,RUNNING
0.002952667,0.000424255,0.003937167,1.80E-07,3.156711035,12.9835112,0.010787745,0.29010989,14.08123339,178,RUNNING
0.002641535,0.000489831,0.003838852,2.40E-07,-0.354872332,1.172000883,0.025481784,1.144322344,32.30491276,168,RUNNING
0.003928571,0.000238196,0.003928571,5.67E-08,6.078266669,78.6712482,0.006845204,0.139413919,14.06829663,227,RUNNING
0.002122381,0.000582118,0.002860558,3.38E-07,1.954401237,3.197440342,0.014570183,0.402930403,14.9610581,163,RUNNING
0.001521282,0.00033004,0.002014313,1.09E-07,2.626142431,7.255386806,0.008057514,0.207912088,13.45182611,196,RUNNING
0.001332837,0.000220373,0.001803248,4.85E-08,2.050635177,5.850688372,0.006227781,0.176483516,16.62761011,204,RUNNING
0.001961552,0.000432924,0.002733215,1.87E-07,2.40497783,6.162660934,0.010757704,0.231282051,11.27397135,182,RUNNING
0.001353855,0.000232517,0.00186127,5.40E-08,2.078682076,5.559321121,0.006139764,0.172454212,15.02843803,237,RUNNING
0.001302391,0.000323354,0.001823663,1.04E-07,2.013480591,3.652960246,0.008660355,0.247399267,15.86531632,170,RUNNING
0.001379194,0.000364989,0.001865031,1.33E-07,1.495603247,1.848812977,0.010143966,0.34007326,17.9142562,196,RUNNING
0.001244262,0.000274171,0.001859658,7.51E-08,1.2641611,1.467520051,0.009291644,0.305421245,19.73098987,197,RUNNING
0.0013246,0.000233501,0.001874164,5.45E-08,1.837314661,4.740996167,0.00707789,0.224029304,21.34801492,230,RUNNING
0.001889744,0.00013279,0.001889744,1.76E-08,3.838326094,39.00236319,0.004048706,0.09025641,11.24584911,203,RUNNING
0.001392746,0.000257453,0.001959585,6.62E-08,1.192746175,1.922303164,0.008403304,0.238534799,15.67933849,222,RUNNING
0.002118227,0.000438911,0.002787088,1.92E-07,1.62669682,4.13157903,0.01396457,0.365860806,16.30237681,149,RUNNING
0.00130151,0.000347153,0.001898877,1.20E-07,1.435751486,1.3549124,0.009648231,0.31992674,16.91365163,203,RUNNING
0.001430151,0.00036581,0.001874701,1.34E-07,1.895115783,3.219159572,0.009897257,0.264322344,15.3481677,164,RUNNING
0.001559351,0.000211659,0.001898877,4.47E-08,2.184984828,7.841176104,0.006063039,0.139413919,13.09199729,228,RUNNING
0.001395603,0.000276808,0.001926813,7.65E-08,1.455768813,2.0132653,0.008264955,0.198241758,13.11420146,171,RUNNING
0.001920738,0.000429454,0.002609298,1.84E-07,2.502740505,6.207664505,0.011145533,0.286886447,13.99072306,195,RUNNING
0.001365765,0.000317716,0.002015458,1.01E-07,1.556332671,2.00868684,0.008763552,0.239340659,15.5865341,204,RUNNING
0.001968718,0.00017811,0.001968718,3.17E-08,2.201719031,12.52429801,0.006192459,0.189377289,18.28408507,194,RUNNING
0.001982149,0.000233523,0.001982149,5.45E-08,1.926278055,5.292684855,0.006433358,0.149084249,12.46365449,199,RUNNING
0.002230732,0.000520274,0.002997278,2.70E-07,1.608735231,2.507931079,0.015240922,0.460952381,16.04750414,156,RUNNING
0.001566933,0.000526495,0.002167794,2.77E-07,0.785138716,-0.56156059,0.016251937,0.673699634,23.92501454,194,RUNNING
0.001326198,0.0002567,0.001955824,6.58E-08,2.230783641,6.137592057,0.00693269,0.182930403,16.56430057,197,RUNNING
0.001967643,0.000186161,0.001967643,3.46E-08,2.028727811,10.14989857,0.006581489,0.240952381,19.03997104,184,RUNNING
0.001547994,0.000363947,0.002041514,1.32E-07,2.354886822,5.688479991,0.00916048,0.278827839,16.75856374,195,RUNNING
0.00136939,0.000394806,0.001913919,1.56E-07,0.22454249,-0.194284616,0.016736702,0.675311355,25.97655845,174,RUNNING
0.00193326,0.000203188,0.00193326,4.12E-08,2.095800543,7.852170411,0.006462613,0.178901099,14.6517584,214,RUNNING
0.003401538,0.000237199,0.003401538,5.62E-08,3.944466275,40.36700751,0.00732133,0.214358974,16.01522417,219,RUNNING
0.003460098,0.000336342,0.003460098,1.13E-07,2.709262906,12.76966329,0.008737743,0.22,13.32688332,197,RUNNING
0.003474066,0.000235467,0.003474066,5.54E-08,4.516901894,47.67113513,0.006995129,0.214358974,16.53165086,192,RUNNING
0.003441294,0.000287111,0.003441294,8.23E-08,3.365799686,22.83367662,0.007751379,0.165201465,10.65626254,189,RUNNING
0.002414585,0.000442782,0.003457411,1.96E-07,2.411679484,6.832666237,0.011332735,0.269157509,13.33295969,173,RUNNING
0.003475678,0.000327531,0.003475678,1.07E-07,1.795920322,9.450110184,0.01047442,0.350549451,21.04201835,206,RUNNING
0.002433848,0.000544621,0.003470305,2.96E-07,1.737731694,2.971013481,0.01509247,0.484322344,16.89948348,176,RUNNING
0.003521343,0.000271361,0.003521343,7.35E-08,3.00831333,25.27493097,0.008614974,0.202271062,13.70388437,176,RUNNING
0.003551429,0.000331917,0.003551429,1.10E-07,2.956033152,15.30984175,0.009103579,0.257875458,14.65027743,214,RUNNING
0.00275068,0.00040463,0.00348696,1.64E-07,2.052198015,6.473433853,0.011831283,0.346520147,16.10865745,167,RUNNING
0.003490183,0.000413098,0.003490183,1.70E-07,2.367293204,7.268113682,0.011292463,0.326373626,17.87635989,186,RUNNING
0.003472454,0.000286691,0.003472454,8.21E-08,3.732625154,25.70605239,0.007565287,0.184542125,13.04880447,192,RUNNING
0.003494481,0.000218807,0.003494481,4.78E-08,5.126685527,64.58491148,0.006826533,0.185347985,17.76627226,189,RUNNING
0.002641179,0.000378457,0.003529402,1.43E-07,3.247792552,14.95303238,0.010307369,0.206300366,10.51561026,239,RUNNING
0.003513822,0.000294839,0.003513822,8.68E-08,3.580202521,23.73785292,0.007686585,0.162783883,10.95576971,198,RUNNING
0.003530476,0.000225092,0.003530476,5.06E-08,4.565651259,59.03473619,0.006873714,0.193406593,16.23746997,161,RUNNING
0.003421416,0.000195501,0.003421416,3.82E-08,6.355190318,95.73494653,0.006049394,0.136190476,11.25653875,198,RUNNING
0.003202119,0.000618772,0.004128718,3.82E-07,2.897232313,9.85607738,0.016403031,0.361831502,11.86459864,146,RUNNING
0.003304835,0.000278819,0.003304835,7.76E-08,2.557719862,16.90340154,0.008846202,0.234505495,15.25871588,199,RUNNING
0.003339219,0.000248427,0.003339219,6.16E-08,4.418502519,37.21703576,0.006551378,0.141025641,10.88605857,206,RUNNING
0.003279585,0.000318791,0.003279585,1.01E-07,1.501493475,7.168659598,0.011215034,0.438388278,21.95182549,162,RUNNING
0.002389024,0.000354141,0.003324713,1.25E-07,3.153552705,13.80186312,0.009364648,0.195018315,10.71366128,188,RUNNING
0.003331697,0.000211076,0.003331697,4.45E-08,4.318720423,54.32700129,0.007737301,0.215164835,14.73760772,182,RUNNING
0.003322027,0.000290097,0.003322027,8.40E-08,2.544145029,16.48614897,0.008127657,0.170842491,12.14592897,192,RUNNING
0.00337199,0.00026887,0.00337199,7.22E-08,2.636468912,20.6004786,0.009107238,0.228864469,13.75953433,136,RUNNING
0.0023653,0.000441781,0.00334674,1.95E-07,2.026829742,4.973330052,0.0123962,0.350549451,14.26940843,209,RUNNING
0.002325199,0.000509751,0.003396703,2.59E-07,1.875488719,3.629455212,0.013531765,0.402124542,16.76424451,181,RUNNING
0.004002173,0.000269633,0.004002173,7.26E-08,4.293564594,45.54544363,0.008870818,0.284468864,21.21208046,217,RUNNING
0.004049988,0.000388008,0.004049988,1.50E-07,2.964293357,14.52142069,0.010042159,0.274798535,13.92298738,193,RUNNING
0.003997338,0.000354852,0.003997338,1.26E-07,2.839960973,16.2091571,0.01027424,0.311062271,15.96153864,186,RUNNING
0.004021514,0.000356759,0.004021514,1.27E-07,3.273847399,19.32065384,0.00898788,0.201465201,12.59734725,196,RUNNING
0.002855883,0.000515545,0.004042466,2.65E-07,2.395931098,6.950112195,0.013455004,0.327179487,13.14651796,162,RUNNING
0.004067717,0.00045735,0.004067717,2.09E-07,1.535752922,4.635977396,0.014363047,0.474652015,19.10427549,216,RUNNING
0.002839004,0.000622231,0.00414293,3.87E-07,1.731628537,3.021650855,0.016963528,0.538315018,17.26824761,210,RUNNING
0.004182149,0.000318681,0.004182149,1.01E-07,3.186889748,27.52350464,0.009664002,0.26996337,15.46845422,181,RUNNING
0.003385512,0.000406762,0.004221368,1.65E-07,2.91772433,14.39238465,0.01071733,0.257069597,13.72259633,185,RUNNING
0.003110655,0.000520243,0.004140244,2.70E-07,1.853488961,5.21574018,0.014987673,0.407765568,13.845322,160,RUNNING
0.003341147,0.000494881,0.004167643,2.45E-07,2.335248394,7.040579552,0.014026305,0.385201465,18.75857965,173,RUNNING
